target.cycle,target.energy,target.edp,target.area,mapping.mapping,arch.pe,arch.mac,arch.meshX,arch.mem1_entries,arch.mem1_depth,arch.mem1_width,arch.mem1_instances,arch.mem1_word-bits,arch.mem1_network-word-bits,arch.mem1_n_rdwr_ports,arch.mem1_n_banks,arch.mem1_shared_bandwidth,arch.mem2_entries,arch.mem2_depth,arch.mem2_width,arch.mem2_instances,arch.mem2_meshX,arch.mem2_word-bits,arch.mem2_n_rdwr_ports,arch.mem2_n_banks,arch.mem2_shared_bandwidth,arch.name,prob.shape,prob.C,prob.Hdilation,prob.Hstride,prob.K,prob.N,prob.P,prob.Q,prob.R,prob.S,prob.Wdilation,prob.Wstride
1073152,50.201007,53.87331,0.708209,L3[WIO] P32 C4 K4 - L2[WI] N1 - L1[O] K32 C16 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,35.494263,4.652304,0.708209,L3[WIO] K32 P8 - L2[WI] N1 - L1[O] K4 C8 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
149504,131.078831,19.59681,0.708209,L3[WIO] K16 P128 C16 - L2[WI] N1 K8X - L1[O] N1 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
138240,124.200062,17.16942,0.708209,L3[WIO] P128 C2 K8 - L2[WI] N1 - L1[O] K16 C2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,89.396143,104.7236,0.708209,L3[WIO] K32 C16 P16 - L2[WI] N1 - L1[O] K4 C4 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,11.569835,1.516481,0.708209,L3[WIO] P4 K32 - L2[WI] N1 - L1[O] K4 C8 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,69.037456,72.39102,0.708209,L3[WIO] P4 K64 C4 - L2[WI] N1 - L1[O] K2 C16 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
270336,19.70291,5.326406,0.708209,L3[WIO] K4 C2 P128 - L2[WI] N1 - L1[O] K32 C8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
162816,118.601817,19.31027,0.708209,L3[WIO] K8 C32 P16 - L2[WI] N1 K8X - L1[O] K2 C2 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,26.483911,27.98735,0.708209,L3[WIO] K8 C2 P128 - L2[WI] N1 - L1[O] K16 C32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,13.673247,7.168719,0.708209,L3[WIO] K4 P16 - L2[WI] N1 - L1[O] K32 C32 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,23.865292,25.61109,0.708209,L3[WIO] C4 P32 - L2[WI] N1 - L1[O] K128 C16 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,21.964166,1.439444,0.708209,L3[WIO] K16 P4 C8 - L2[WI] N1 K4X - L1[O] K2 C2 P32 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,10.348692,1.356424,0.708209,L3[WIO] P4 K16 - L2[WI] N1 K4X - L1[O] K2 C32 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
11264,11.219431,0.1263757,0.708209,L3[WIO] K8 P2 - L2[WI] N1 K8X - L1[O] K2 C4 P64 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
261120,224.391763,58.59318,0.708209,L3[WIO] C32 P128 K8 - L2[WI] N1 K8X - L1[O] K2 C2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
141312,126.834799,17.92328,0.708209,L3[WIO] P128 K8 C2 - L2[WI] N1 - L1[O] K16 C2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,66.29356,34.75692,0.708209,L3[WIO] P64 K64 - L2[WI] N1 - L1[O] K2 C32 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1564672,277.207179,433.7383,0.708209,L3[WIO] P64 C64 K8 - L2[WI] N1 - L1[O] K16 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,36.05906,38.69685,0.708209,L3[WIO] C4 P16 K64 - L2[WI] N1 - L1[O] K2 C16 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
80896,59.543834,4.816858,0.708209,L3[WIO] P4 C16 K8 - L2[WI] N1 K8X - L1[O] K2 C2 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,8.91822,1.168929,0.708209,L3[WIO] K32 - L2[WI] N1 - L1[O] K4 C8 P128 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
73728,18.135456,1.337091,0.708209,L3[WIO] P8 C2 K4 - L2[WI] N1 - L1[O] K32 C2 P16 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,74.495563,78.11426,0.708209,L3[WIO] P64 K8 C64 - L2[WI] N1 - L1[O] K16 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,15.411266,1.009993,0.708209,L3[WIO] P8 K8 - L2[WI] N1 K16X - L1[O] C64 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
39936,36.202973,1.445802,0.708209,L3[WIO] K8 C8 P4 - L2[WI] N1 K16X - L1[O] C4 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,63.503498,8.32353,0.708209,L3[WIO] K64 P32 - L2[WI] N1 - L1[O] K2 C8 P4 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
778240,114.647345,89.22315,0.708209,L3[WIO] C32 K2 P16 - L2[WI] N1 - L1[O] K64 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,70.548913,9.246987,0.708209,L3[WIO] K8 P64 C8 - L2[WI] N1 - L1[O] K16 P2 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
17408,8.832266,0.1537521,0.708209,L3[WIO] C2 K16 - L2[WI] N1 K8X - L1[O] C4 P128 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,13.261421,0.8691005,0.708209,L3[WIO] K8 P4 - L2[WI] N1 K8X - L1[O] K2 C32 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,20.537136,21.70299,0.708209,L3[WIO] C2 P128 - L2[WI] N1 - L1[O] K128 C32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,64.320235,4.412883,0.708209,L3[WIO] P64 K4 - L2[WI] N1 - L1[O] K32 C4 P2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,38.009665,19.92801,0.708209,L3[WIO] P32 K4 - L2[WI] N1 - L1[O] K32 C32 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,24.935845,0.8170978,0.708209,L3[WIO] K16 P8 C2 - L2[WI] N1 K4X - L1[O] K2 C4 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,89.945463,105.3672,0.708209,L3[WIO] K32 C16 P32 - L2[WI] N1 - L1[O] K4 C4 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,128.150788,33.59396,0.708209,L3[WIO] P128 K8 C2 - L2[WI] N1 K4X - L1[O] K4 C32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,127.68051,33.47068,0.708209,L3[WIO] K8 P128 C4 - L2[WI] N1 - L1[O] K16 C4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,62.941826,40.73394,0.708209,L3[WIO] P4 C16 K8 - L2[WI] N1 - L1[O] K16 C2 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
51200,46.227146,2.36683,0.708209,L3[WIO] K16 P32 C16 - L2[WI] N1 K8X - L1[O] P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,9.802092,1.28478,0.708209,L3[WIO] P2 K64 - L2[WI] N1 - L1[O] K2 C8 P64 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,15.669129,4.107568,0.708209,L3[WIO] P8 K32 - L2[WI] N1 - L1[O] K4 C16 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
39936,35.212689,1.406254,0.708209,L3[WIO] K8 C8 P8 - L2[WI] N1 K16X - L1[O] C2 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,33.212813,2.176635,0.708209,L3[WIO] K16 P16 C4 - L2[WI] N1 K8X - L1[O] C8 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
139264,18.28003,2.54575,0.708209,L3[WIO] C2 K8 P4 - L2[WI] N1 - L1[O] K16 C4 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,133.110983,71.42416,0.708209,L3[WIO] P128 C4 K8 - L2[WI] N1 K2X - L1[O] K8 C16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
264192,27.071739,7.152137,0.708209,L3[WIO] C2 K16 P32 - L2[WI] N1 K4X - L1[O] K2 C32 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
8192,5.238324,0.04291235,0.708209,L3[WIO] K8 - L2[WI] N1 K8X - L1[O] K2 C4 P128 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,22.36401,23.63357,0.708209,L3[WIO] C2 K8 P8 - L2[WI] N1 - L1[O] K16 C32 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,169.09335,220.2488,0.708209,L3[WIO] C32 K64 P2 - L2[WI] N1 - L1[O] K2 C2 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,14.222567,7.456721,0.708209,L3[WIO] K4 P32 - L2[WI] N1 - L1[O] K32 C32 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,174.797148,204.7672,0.708209,L3[WIO] P128 C16 K4 - L2[WI] N1 - L1[O] K32 C4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
286720,32.676217,9.368925,0.708209,L3[WIO] C4 P16 K2 - L2[WI] N1 - L1[O] K64 C4 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,18.783076,0.6154838,0.708209,L3[WIO] K16 P2 - L2[WI] N1 K4X - L1[O] K2 C8 P64 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
72704,61.951706,4.504137,0.708209,L3[WIO] P8 C16 K8 - L2[WI] N1 K8X - L1[O] K2 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
325632,120.735204,39.31525,0.708209,L3[WIO] K8 C32 P64 - L2[WI] N1 K4X - L1[O] K4 C2 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,41.852201,43.88521,0.708209,L3[WIO] P4 K32 C8 - L2[WI] N1 - L1[O] K4 C8 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,9.224164,0.6045148,0.708209,L3[WIO] K8 - L2[WI] N1 K16X - L1[O] C64 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
391168,235.714012,92.20378,0.708209,L3[WIO] C64 K16 P128 - L2[WI] N1 K4X - L1[O] K2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
73728,18.410116,1.357341,0.708209,L3[WIO] K8 C2 P16 - L2[WI] N1 - L1[O] K16 C2 P8 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,50.201007,53.87331,0.708209,L3[WIO] C4 P32 K64 - L2[WI] N1 - L1[O] K2 C16 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
286720,127.343954,36.51206,0.708209,L3[WIO] C4 K128 P2 - L2[WI] N1 - L1[O] C4 P64 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,16.139408,4.230849,0.708209,L3[WIO] P8 K8 - L2[WI] N1 K4X - L1[O] K4 C64 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,20.440165,2.679133,0.708209,L3[WIO] K16 C8 - L2[WI] N1 K4X - L1[O] K2 C4 P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
385024,114.846515,44.21866,0.708209,L3[WIO] C16 P64 K8 - L2[WI] N1 - L1[O] K16 P2 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,174.797148,204.7672,0.708209,L3[WIO] C16 P128 K4 - L2[WI] N1 - L1[O] K32 C4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,66.477313,43.02199,0.708209,L3[WIO] P8 C16 K4 - L2[WI] N1 - L1[O] K32 C2 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
385024,65.349698,25.1612,0.708209,L3[WIO] P8 C16 K8 - L2[WI] N1 - L1[O] K16 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
778240,115.196665,89.65065,0.708209,L3[WIO] C32 K2 P32 - L2[WI] N1 - L1[O] K64 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,13.347882,0.8747668,0.708209,L3[WIO] K4 P64 - L2[WI] N1 - L1[O] K32 C4 P2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
265216,220.53417,58.48919,0.708209,L3[WIO] C64 P4 K8 - L2[WI] N1 K16X - L1[O] P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
146432,123.142901,18.03206,0.708209,L3[WIO] C32 P16 K8 - L2[WI] N1 K8X - L1[O] K2 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,22.800984,24.46892,0.708209,L3[WIO] C4 K128 - L2[WI] N1 - L1[O] C16 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
159744,30.724583,4.908068,0.708209,L3[WIO] C8 K16 - L2[WI] N1 K2X - L1[O] K4 C2 P128 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
385024,63.874162,24.59309,0.708209,L3[WIO] K4 C16 P64 - L2[WI] N1 - L1[O] K32 P2 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,22.740103,5.961182,0.708209,L3[WIO] P16 K32 - L2[WI] N1 - L1[O] K4 C16 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,91.044103,106.6542,0.708209,L3[WIO] K32 C16 P64 - L2[WI] N1 - L1[O] K4 C4 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,25.499653,1.671145,0.708209,L3[WIO] K16 P8 C8 - L2[WI] N1 K4X - L1[O] K2 C2 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,13.192756,0.8646005,0.708209,L3[WIO] K8 P2 - L2[WI] N1 K8X - L1[O] K2 C32 P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,118.550534,154.4154,0.708209,L3[WIO] C32 K2 P64 - L2[WI] N1 - L1[O] K64 C2 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,16.796743,8.806331,0.708209,L3[WIO] P8 K64 - L2[WI] N1 - L1[O] K2 C32 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,64.602138,8.467531,0.708209,L3[WIO] K64 P64 - L2[WI] N1 - L1[O] K2 C8 P2 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,9.952306,2.608937,0.708209,L3[WIO] K8 - L2[WI] N1 K4X - L1[O] K4 C64 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,11.569835,1.516481,0.708209,L3[WIO] P4 K8 - L2[WI] N1 - L1[O] K16 C8 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
31744,27.917526,0.886214,0.708209,L3[WIO] C4 K16 P16 - L2[WI] N1 K8X - L1[O] P8 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,24.28663,25.66533,0.708209,L3[WIO] K8 C2 P64 - L2[WI] N1 - L1[O] K16 C32 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,23.09178,3.026686,0.708209,L3[WIO] K16 P4 C8 - L2[WI] N1 K4X - L1[O] K2 C4 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,20.440165,2.679133,0.708209,L3[WIO] K16 C2 - L2[WI] N1 K4X - L1[O] K2 C16 P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,40.558282,21.26422,0.708209,L3[WIO] K4 P32 C2 - L2[WI] N1 - L1[O] K32 C16 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,15.685926,1.027993,0.708209,L3[WIO] K8 P16 - L2[WI] N1 K16X - L1[O] C64 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
73216,65.091836,4.765764,0.708209,L3[WIO] K8 C16 P8 - L2[WI] N1 K16X - L1[O] C4 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,8.91822,1.168929,0.708209,L3[WIO] K32 - L2[WI] N1 - L1[O] K4 C8 P128 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
195584,167.823973,32.82368,0.708209,L3[WIO] C32 P64 K8 - L2[WI] N1 K8X - L1[O] K2 C2 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
